company_name,raised_amount_usd,homepage_url,short_description,current_url,facebook_url,twitter_url,linkedin_url
NBA Math Hoops,5e4,http://nbamathhoops.org,NBA Math Hoops is a fast-paced basketball board game and mobile app that allows students to learn fundamental math skills through direct,http://nbamathhoops.org,http://www.facebook.com/pages/NBA-Math-Hoops/172462506197101,http://twitter.com/nbamathhoops,NA
NBD Nanotechnologies Inc,1e6,http://nbdnano.com,NBD strives to develop nanotechnology innovations that have a positive impact on your business and the world.,http://nbdnano.com,http://www.facebook.com/NBD-Nanotechnologies-Inc/344418178,http://twitter.com/nbdnano,https://www.linkedin.com/company/3146963
Ncite Neuromedia,38924.0,http://ncite.us,"Ncite Neuromedia develops leadership games that bridge the gap between understanding, and real and lasting behavior change.",http://ncite.us,http://www.facebook.com/NciteNeuromedia,http://twitter.com/NciteNeuromedia,NA
NCR,15e5,http://www.ncr.com,"NCR develops consumer transaction technologies for the retail, financial, travel, hospitality, telecom and technology industries.",http://www.ncr.com,http://www.facebook.com/ncrcorp,http://twitter.com/NCRCorporation,http://www.linkedin.com/company/ncr-corporation
"nCrowd, Inc.",1e5,http://ncrowd.com,nCrowd provides online customer acquisitions for local merchants by leveraging their automated internet marketing engine.,http://ncrowd.com,https://www.facebook.com/boomstreetus,http://twitter.com/getncrowd,https://www.linkedin.com/company/ncrowd-inc-
nCrypted Cloud,3e6,http://www.ncryptedcloud.com,"nCrypted provides security solutions for cloud storage services such as Dropbox, Google Drive, and SkyDrive.",http://www.ncryptedcloud.com,http://www.facebook.com/ncryptedcloud,http://twitter.com/ncryptedcloud,http://www.linkedin.com/company/2869513
ndustrial.io,14e5,http://www.ndustrial.io,"ndustrial.io offers analytical engines that help businesses control production, improve energy efficiency, and eliminate waste.",http://www.ndustrial.io,https://www.facebook.com/ndustrialio-1578314575715281/timeline/,http://twitter.com/SustainableIS,http://www.linkedin.com/company/2190522
Nearable Technology Corp.,400466.0,http://www.nearable.ca,The world is now more connected than ever. Nearable helps to ensure lost items are more easily discovered.,http://www.nearablecorp.com,https://www.facebook.com/nearable,https://www.twitter.com/nearablecorp,https://www.linkedin.com/company/nearable-technology-corp
NearWoo,12e5,http://www.nearwoo.com,Communities are built on small businesses. Small businesses are built on NearWoo.,http://www.nearwoo.com,http://www.facebook.com/adsnearwoo,http://twitter.com/adsnearwoo,http://www.linkedin.com/company/pagewoo
Nebel.TV,1e5,http://www.nebel.tv,Nebel.TV is an open-source software for peer-2-peer media sharing with integrated social network and payment system.,http://www.nebel.tv,http://www.facebook.com/nebeltv,http://twitter.com/NebelTV,http://www.linkedin.com/company/nebel-tv-foundation
Nebulab,71500.0,http://nebulab.io/,Nebulab is a contextual data management solution for life scientists.,http://nebulab.io/,NA,https://www.twitter.com/nebulab_io,NA
Nebulus Audio,25e3,http://www.nebulus.io/,Nebulus is a real-time social discovery and arranging tool for musical collaboration.,http://www.nebulus.io/,https://www.facebook.com/nebulusaudio,https://twitter.com/NebulusAudio,https://www.linkedin.com/company/nebulusaudio
"Nectar Online Media, Inc. (nectarOM)",65e4,http://www.nectarom.com,nectarOM is a marketing personalization platform that enables marketers to integrate data and execute omni-channel campaigns.,http://www.nectarom.com,NA,http://twitter.com/nectarom,http://www.linkedin.com/company/nectar-online-media-inc
Need Fixed Parts,5e4,http://www.needfixedparts.com,Providing wholesale mobile device repair parts to repair shops across the United States,http://www.needfixedparts.com,http://www.facebook.com/needfixedparts,http://twitter.com/need_fixed,http://www.linkedin.com/company/need-fixed
Needle HR,8e4,http://www.needlehr.com,"Needle is a talent acquisition platform that helps employers connect with designers, animators, architects, artists, and others.",http://www.needlehr.com,http://www.facebook.com/NeedleHR,http://twitter.com/needlehr,http://www.linkedin.com/company/needle-inc-
Needly,987500.0,http://needly.com,"Needy is a free service that makes it easy to follow feeds, collaborate in small groups, and build drag-and-drop, professional web sites.",http://needly.com,NA,http://twitter.com/needly,NA
needmade,5e4,http://www.needmade.com,NEEDMADE is an iOS application that matches top-level freelancers with the people who want to hire them.,http://www.needmade.com,https://www.facebook.com/needmade,https://www.twitter.com/needmade,NA
NeighborMD,1099666.0,NA,"NeighborMD, a subsidiary of TriStar Health System, develops and operates urgent care centers.",http://www.neighbormd.com,https://www.facebook.com/carespot,https://www.twitter.com/carespothealth,https://www.linkedin.com/company/neighbormd-urgent-care
Nekst,2e4,http://nekstapp.com/,Nekst is a real estate web application seeks to improve the efficiency of the home buying and selling experience.,http://nekstapp.com/,http://www.facebook.com/nekstapp,http://twitter.com/nekstapp,NA
NEMO Equipment,35e5,http://nemoequipment.com,"NEMO Equipment designs and manufactures outdoor equipment, tents and shelters.",http://nemoequipment.com,http://www.facebook.com/nemoequipment,http://twitter.com/NEMOEquipment,NA
Nemo Power Tools Limited,4e5,http://www.nemopowertools.com,Nemo Power Tools designs and manufactures underwater cordless power tools and accessories.,http://www.nemopowertools.com,https://www.facebook.com/nemopowertools,https://www.twitter.com/nemopowertools,NA
Neocis,11e5,http://neocisinc.com,Neocis is a developer of robotic technologies for applications in the healthcare industry.,http://neocisinc.com,NA,NA,NA
"Neofluidics, LLC",216e3,http://www.neofluidics.com,"Neofluidics offers enhanced microfluidic tools that simplify workflow and reduce the cost of high throughput testing, culture, and analysis.",http://www.neofluidics.com,https://www.facebook.com/neofluidics,https://www.twitter.com/neofluidics,NA
Neokami Inc.,11e5,http://www.neokami.com,Artificial Intelligence for Sensitive Data Security,http://www.neokami.com,https://www.facebook.com/neokami,https://twitter.com/neokami_tech,https://www.linkedin.com/company/neokami
Neon Labs,625e3,http://www.neon-lab.com,Neon provides a visual content performance platform to help customers identify images that improve user click rates.,http://www.neon-lab.com,http://www.facebook.com/neonthumbnails,http://twitter.com/neonlab,http://www.linkedin.com/company/neon-lab
NeoReach,9e5,http://neoreach.com,Influencer Marketing For Big Brands,http://neoreach.com,http://www.facebook.com/NeoReach,http://twitter.com/NeoReach,http://www.linkedin.com/company/3757484
"NephoScale, Inc.",1e6,http://www.nephoscale.com,"NephoScale developed NephOS, the only turnkey OpenStack-based IaaS software stack for building public, private, and hybrid clouds, in hours",http://www.nephoscale.com,http://www.facebook.com/nephoscale,http://twitter.com/nephoscale,http://www.linkedin.com/company/nephoscale
Nephosity,2e4,http://jackimaging.com,Nephosity develops software for collaborative medical imaging in order to enhance the workflow for physicians and healthcare providers.,http://nephosity.com/,NA,https://twitter.com/nephosity,https://www.linkedin.com/company/nephosity
Nepris,55e4,http://www.nepris.com,Real World Delivered to Classrooms,http://www.nepris.com,http://www.facebook.com/Neprisapp,http://twitter.com/neprisapp,http://www.linkedin.com/company/nepris-llc
Neptune.io,12e4,http://www.neptune.io,Self-healing platform to fix your server alerts automatically,http://www.neptune.io,NA,http://twitter.com/neptuneio,http://www.linkedin.com/company/neptune-io
Nervve Technologies,3e5,http://www.nervve.com,"Nervve Technologies develops technologies that help users gather information from videos, images and other raster data.",http://www.nervve.com,http://www.facebook.com/pages/Nervve/843887215679071,http://twitter.com/NervveTech,https://www.linkedin.com/company/2715352?trk=tyah&trkInfo=clickedVertical%3Acompany%2Cidx%3A1-1-1%2CtarId%3A1427469201224%2Ctas%3Anervv
Nestdrop,15e4,http://www.nestdrop.com,Nestdrop is a mobile application that enables its users to order medical marijuana.,http://www.nestdrop.com,http://www.facebook.com/Nestdrop,http://twitter.com/Nestdrop,NA
Nest Wealth,15e5,http://nestwealth.com/,Nest Wealth is Canada's first online wealth manager.,http://nestwealth.com/,https://www.facebook.com/nestwealth/timeline,https://twitter.com/nestwealth,https://www.linkedin.com/company/nest-wealth
NetBeez,25e3,http://netbeez.net,"NetBeez, a network monitoring tool, reports end-user status and application availability for a network's remote users.",http://netbeez.net,http://www.facebook.com/NetBeez,http://twitter.com/NetBeez,http://www.linkedin.com/company/netbeez
netBlazr,487500.0,http://www.netblazr.com,netBlazr provides high-speed internet packages to residences and businesses.,http://www.netblazr.com,http://www.facebook.com/pages/netblazr/108440095878132,http://twitter.com/netBlazr,http://www.linkedin.com/company/netblazr
Netbooks,187632.0,http://netbooks.com,"NetBooks provides online tools that help businesses with their marketing, sales, operations and financial activities.",http://netbooks.com,NA,NA,NA
Netero,15e4,http://www.netero.com,Netero offers its customers a better way to support their families living abroad.,http://www.netero.com,NA,NA,NA
Netgamix Inc,18885.0,http://www.netgamix.com,Netgamix allows users to create and play multimedia trivia games and share them in their social networks.,http://www.netgamix.com,http://www.facebook.com/Netgamix,http://twitter.com/netgamix,NA
Netherfire Entertainment,15e5,http://netherfire.com/,Netherfire Entertainment is a company that creates mobile casino games.,http://netherfire.com/,https://www.facebook.com/NetherfireEntertainment,https://twitter.com/netherfireus,https://www.linkedin.com/company/netherfire-entertainment
Netlift,77661.33333333333,http://netlift.me,"Netlift is a real-time, intermodal carpooling platform that helps daily commuters travel easier.",http://netlift.me,http://www.facebook.com/netlift,http://twitter.com/netlift_me,http://www.linkedin.com/company/netlift
Netlist,1648351.0,http://www.netlist.com,"Netlist manufactures and markets a comprehensive line of mission-critical, board-level memory products used in IT infrastructure equipment.",http://www.netlist.com,http://www.facebook.com/netlistinc,http://twitter.com/netlistinc,http://www.linkedin.com/company/netlist-inc
Netminder,15e4,http://netminder.us/,NETMINDER is a photoactive release coating that protects netting from UV degradation and minimizes biofouling.,http://netminder.us/,https://www.facebook.com/569230503160479,NA,NA
NetMinder,15e4,http://www.netminder.com/,NetMinder delivers industry leading network comparison tools that make your sales force more effective and your recruiters more efficient.,http://www.netminder.com/,NA,NA,NA
NetPlenish,19e5,http://www.shopgeniusapp.com/,NetPlenish offers a mobile shopping service that provides users with the lowest prices on the products and services listed on a website.,http://www.shopgeniusapp.com/,http://www.facebook.com/pages/ShopGenius/114688645384703,http://twitter.com/netplenish,http://www.linkedin.com/company/netplenish
Netrepid,2e5,http://www.netrepid.com,"Netrepid offers networking communications, infrastructure design, and installation services to SMEs.",http://www.netrepid.com,http://www.facebook.com/Netrepid,http://twitter.com/Netrepid,http://www.linkedin.com/company/netrepid-inc.
Network,2e6,NA,"Incubated in The Wall Street Journal, a business social network built upon news, and integrated into many publications.",http://www.thenetworknyc.com,NA,http://twitter.com/network,NA
Network Contract Solutions,268750.0,http://www.ncontracts.com/,Ncontracts is a web-based contract and vendor management software and service.,http://www.ncontracts.com/,http://www.facebook.com/Ncontracts,http://twitter.com/ncontracts,http://www.linkedin.com/company/367996
NeuCoin,25e5,http://www.neucoin.org/en/,"NeuCoin, a new alternative digital currency company.",http://www.neucoin.org/en/,http://www.facebook.com/neucoin,https://twitter.com/neucoin,NA
Neumitra,2e4,http://www.neumitra.com,Neumitra develops connected technologies to address the effects of stress on brain health and performance.,http://www.neumitra.com,NA,http://twitter.com/neumitra,NA
Neumob,24e5,http://www.neumob.com,App acceleration for a mobile-first world.,http://www.neumob.com,https://www.facebook.com/neumob,https://twitter.com/neumob,https://www.linkedin.com/company/neumob
